18.220.168.169 - - [04/Oct/2020:21:42:10 -0700] "GET / HTTP/1.1" 200 40278 "http://sucuri.net" "Mozilla/5.0 (compatible; MSIE 8.0; MSIE 9.0; Windows NT 6.0; Trident/4.0; InfoPath.1; SV1; .NET CLR 3.8.36217; WOW64; en-US)" "filholland.com"
18.220.168.169 - - [04/Oct/2020:21:42:20 -0700] "TRACE / HTTP/1.1" 405 151 "" "Mozilla/5.0 (compatible; MSIE 8.0; MSIE 9.0; Windows NT 6.0; Trident/4.0; InfoPath.1; SV1; .NET CLR 3.8.36217; WOW64; en-US)" "filholland.com"
18.220.168.169 - - [04/Oct/2020:21:42:13 -0700] "GET //js/php5shiv.min.js HTTP/1.1" 404 88 "http://sucuri.net" "Mozilla/5.0 (compatible; MSIE 8.0; MSIE 9.0; Windows NT 6.0; Trident/4.0; InfoPath.1; SV1; .NET CLR 3.8.36217; WOW64; en-US)" "filholland.com"
18.220.168.169 - - [04/Oct/2020:21:42:25 -0700] "GET //js/core.min.js HTTP/1.1" 200 185470 "http://sucuri.net" "Mozilla/5.0 (compatible; MSIE 8.0; MSIE 9.0; Windows NT 6.0; Trident/4.0; InfoPath.1; SV1; .NET CLR 3.8.36217; WOW64; en-US)" "filholland.com"
18.220.168.169 - - [04/Oct/2020:21:42:14 -0700] "GET //js/script.js HTTP/1.1" 200 15940 "http://sucuri.net" "Mozilla/5.0 (compatible; MSIE 8.0; MSIE 9.0; Windows NT 6.0; Trident/4.0; InfoPath.1; SV1; .NET CLR 3.8.36217; WOW64; en-US)" "filholland.com"
18.220.168.169 - - [04/Oct/2020:21:41:51 -0700] "GET / HTTP/1.1" 200 40278 "" "Ipad Iphone Safari" "filholland.com"
18.220.168.169 - - [04/Oct/2020:21:41:52 -0700] "GET /404testpage4525d2fdc HTTP/1.1" 404 88 "http://sucuri.net" "Mozilla/5.0 (compatible; MSIE 8.0; MSIE 9.0; Windows NT 6.0; Trident/4.0; InfoPath.1; SV1; .NET CLR 3.8.36217; WOW64; en-US)" "filholland.com"
18.220.168.169 - - [04/Oct/2020:21:41:53 -0700] "GET /404javascript.js HTTP/1.1" 404 88 "http://www.google.com/url/?sa=t" "Mozilla/5.0 (compatible; MSIE 8.0; MSIE 9.0; Windows NT 6.0; Trident/4.0; InfoPath.1; SV1; .NET CLR 3.8.36217; WOW64; en-US)" "filholland.com"
18.220.168.169 - - [04/Oct/2020:21:42:19 -0700] "GET //about-us.php HTTP/1.1" 200 37653 "-" "Mozilla/5.0 (iPhone; U; CPU iPhone OS 3_0 like Mac OS X; en-us) AppleWebKit/528.18 (KHTML, like Gecko) Version/4.0 Mobile/7A341 Safari/528.16; Ipad" "filholland.com"
18.220.168.169 - - [04/Oct/2020:21:42:20 -0700] "GET //branches.php HTTP/1.1" 200 22381 "http://www.bing.com/?s=bing" "Mozilla/5.0 (compatible; MSIE 8.0; MSIE 9.0; Windows NT 6.0; Trident/4.0; InfoPath.1; SV1; .NET CLR 3.8.36217; WOW64; en-US)" "filholland.com"
18.220.168.169 - - [04/Oct/2020:21:42:21 -0700] "GET //ag-products.php HTTP/1.1" 200 27527 "http://www.facebook.com/" "Mozilla/5.0 (compatible; MSIE 8.0; MSIE 9.0; Windows NT 6.0; Trident/4.0; InfoPath.1; SV1; .NET CLR 3.8.36217; WOW64; en-US)" "filholland.com"
18.220.168.169 - - [04/Oct/2020:21:42:22 -0700] "GET //ce-products.php HTTP/1.1" 200 28711 "-" "Mozilla/5.0 (Linux; U; Android 4.0.3; ko-kr; LG-L160L Build/IML74K) AppleWebkit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30" "filholland.com"
18.220.168.169 - - [04/Oct/2020:21:41:57 -0700] "GET //contacts.php HTTP/1.1" 200 26928 "http://www.facebook.com/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" "filholland.com"
18.220.168.169 - - [04/Oct/2020:21:42:23 -0700] "GET //ag-product-TT3.50.php HTTP/1.1" 200 33288 "http://sucuri.net" "Mozilla/5.0 (compatible; MSIE 8.0; MSIE 9.0; Windows NT 6.0; Trident/4.0; InfoPath.1; SV1; .NET CLR 3.8.36217; WOW64; en-US)" "filholland.com"
18.220.168.169 - - [04/Oct/2020:21:42:23 -0700] "GET //ce-product-CX210C.php HTTP/1.1" 200 30994 "http://www.google.com/url/?sa=t" "Mozilla/5.0 (compatible; MSIE 8.0; MSIE 9.0; Windows NT 6.0; Trident/4.0; InfoPath.1; SV1; .NET CLR 3.8.36217; WOW64; en-US)" "filholland.com"
207.46.13.82 - - [04/Oct/2020:21:43:12 -0700] "GET /images/branches-bacolod-570x370.jpg HTTP/1.1" 200 229920 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "filholland.com"
66.220.149.28 - - [04/Oct/2020:21:48:15 -0700] "GET /images/ie8-panel/warning_bar_0000_us.jpg HTTP/1.1" 404 88 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "filholland.com"
173.252.127.118 - - [04/Oct/2020:22:01:22 -0700] "GET /images/ie8-panel/warning_bar_0000_us.jpg HTTP/1.1" 404 88 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.filholland.com"
